thr,pos
0.642969122,1682
0.640193313,1683
0.642769637,1684
0.640473167,1685
0.639205159,1686
0.637573449,1687
0.635871374,1688
0.634383413,1689
0.634515037,1690
0.632562757,1691
0.631855002,1692
0.628953387,1693
0.626253099,1694
0.623631938,1695
0.620712141,1696
0.621048252,1697
0.620635659,1698
0.618813175,1699
0.617207862,1700
0.616118028,1701
0.60143852,1702
0.600832686,1703
0.599542228,1704
0.599616319,1705
0.597531771,1706
0.596886685,1707
0.594840218,1708
0.592527788,1709
0.590132739,1710
0.58817533,1711
0.585628019,1712
0.584218689,1713
0.582982198,1714
0.581560931,1715
0.581697327,1716
0.580623458,1717
0.579306599,1718
0.579871099,1719
0.579081763,1720
0.577221633,1721
0.57094119,1722
0.566142465,1723
0.566628094,1724
0.565522042,1725
0.565172245,1726
0.565560528,1727
0.563188555,1728
0.562441982,1729
0.562589882,1730
0.562312031,1731
0.563245428,1732
0.56219296,1733
0.562736933,1734
0.560641535,1735
0.56146482,1736
0.561287046,1737
0.562094653,1738
0.561957808,1739
0.559404443,1740
0.558829177,1741
0.558528023,1742
0.56192235,1743
0.561618905,1744
0.561381747,1745
0.56227539,1746
0.561819783,1747
0.561481504,1748
0.561275465,1749
0.56040973,1750
0.559935338,1751
0.560131995,1752
0.560273692,1753
0.559486725,1754
0.559923425,1755
0.556329793,1756
0.555354751,1757
0.553573238,1758
0.554333162,1759
0.554413092,1760
0.554615643,1761
0.553753727,1762
0.553599069,1763
0.552531082,1764
0.552311296,1765
0.553050422,1766
0.553576407,1767
0.552078735,1768
0.550564772,1769
0.550090493,1770
0.549610733,1771
0.548618397,1772
0.548952604,1773
0.549307176,1774
0.547331486,1775
0.547777767,1776
0.547072856,1777
0.545883874,1778
0.545053073,1779
0.54184383,1780
0.540684336,1781
0.540745705,1782
0.54029462,1783
0.538055211,1784
0.530949877,1785
0.531000785,1786
0.530112161,1787
0.530138553,1788
0.530244213,1789
0.529964457,1790
0.527006048,1791
0.528085773,1792
0.526756413,1793
0.52627566,1794
0.524589346,1795
0.525177841,1796
0.524901275,1797
0.524485575,1798
0.522932076,1799
0.522945707,1800
0.524032218,1801
0.523607948,1802
0.532027616,1803
0.530637099,1804
0.530353333,1805
0.529963598,1806
0.528893376,1807
0.527315395,1808
0.527152637,1809
0.52429786,1810
0.52428441,1811
0.523375927,1812
0.524692163,1813
0.521870095,1814
0.520805579,1815
0.520425932,1816
0.519138801,1817
0.518333097,1818
0.516806348,1819
0.51066946,1820
0.510671774,1821
0.510483086,1822
0.509220938,1823
0.511801487,1824
0.510551509,1825
0.510780122,1826
0.507347739,1827
0.507669825,1828
0.506733763,1829
0.503946515,1830
0.501618479,1831
0.500850292,1832
0.497931554,1833
0.495609942,1834
0.494201744,1835
0.492743957,1836
0.489641615,1837
0.488649715,1838
0.483185629,1839
0.480246183,1840
0.47751938,1841
0.474921695,1842
0.471279912,1843
0.461228548,1844
0.458809829,1845
0.457143815,1846
0.452359845,1847
0.452303177,1848
0.448890108,1849
0.445837107,1850
0.444179701,1851
0.442361016,1852
0.439113488,1853
0.434601196,1854
0.433295617,1855
0.432566567,1856
0.431441898,1857
0.429320834,1858
0.428316767,1859
0.426934628,1860
0.422549129,1861
0.420537699,1862
0.414852739,1863
0.41322047,1864
0.412448271,1865
0.41000185,1866
0.407669357,1867
0.406719697,1868
0.400442622,1869
0.3996627,1870
0.399386181,1871
0.39800252,1872
0.396225528,1873
0.394219134,1874
0.392190437,1875
0.394131258,1876
0.391878438,1877
0.389411322,1878
0.385551409,1879
0.382121591,1880
0.382030842,1881
0.382540904,1882
0.382232759,1883
0.378761516,1884
0.379715029,1885
0.379644182,1886
0.377575404,1887
0.37595145,1888
0.373820359,1889
0.372633414,1890
0.371048623,1891
0.368820217,1892
0.368139934,1893
0.366829876,1894
0.365815188,1895
0.358354105,1896
0.357379864,1897
0.356233008,1898
0.354858747,1899
0.353192634,1900
0.351498439,1901
0.349735517,1902
0.349556201,1903
0.348525393,1904
0.34661899,1905
0.346497849,1906
0.345079908,1907
0.345420947,1908
0.34468832,1909
0.342943173,1910
0.342527785,1911
0.342590759,1912
0.341941797,1913
0.34259215,1914
0.342410173,1915
0.342883819,1916
0.342557123,1917
0.341839,1918
0.341127334,1919
0.342239509,1920
0.342421425,1921
0.341810185,1922
0.341348126,1923
0.341494292,1924
0.340880727,1925
0.339998591,1926
0.339849899,1927
0.339202883,1928
0.338505912,1929
0.337987052,1930
0.337626115,1931
0.333015165,1932
0.333279546,1933
0.331470329,1934
0.331223738,1935
0.331028148,1936
0.329789642,1937
0.329797257,1938
0.329048903,1939
0.327570913,1940
0.326679361,1941
0.325816709,1942
0.325306753,1943
0.326141912,1944
0.324978559,1945
0.324540537,1946
0.32388616,1947
0.323601761,1948
0.323436794,1949
0.323443761,1950
0.32325515,1951
0.323433368,1952
0.322495355,1953
0.322873286,1954
0.323606158,1955
0.322007375,1956
0.321223163,1957
0.320379834,1958
0.320491377,1959
0.319684437,1960
0.318744188,1961
0.319237956,1962
0.319294059,1963
0.321353036,1964
0.320207841,1965
0.318046205,1966
0.318405229,1967
0.316949864,1968
0.317372291,1969
0.316708145,1970
0.315849984,1971
0.315754234,1972
0.313926791,1973
0.316211017,1974
0.31580602,1975
0.316100307,1976
0.314830687,1977
0.313012897,1978
0.312265254,1979
0.311858346,1980
0.311981373,1981
0.311748415,1982
0.310392743,1983
0.309262875,1984
0.309558867,1985
0.309230136,1986
0.308095501,1987
0.308515797,1988
0.307910119,1989
0.308755322,1990
0.30842579,1991
0.30843066,1992
0.308539391,1993
0.308250271,1994
0.307580428,1995
0.30636185,1996
0.306855971,1997
0.305308101,1998
0.30571445,1999
0.305156355,2000
0.305762887,2001
0.307601405,2002
0.308295254,2003
0.308362754,2004
0.309685511,2005
0.30978198,2006
0.30998036,2007
0.311845608,2008
0.311672731,2009
0.312453855,2010
0.31295563,2011
0.31346622,2012
0.314756458,2013
0.315592782,2014
0.314990754,2015
0.315066845,2016
0.316972713,2017
0.318017141,2018
0.318721523,2019
0.318938296,2020
0.323610718,2021
0.327351882,2022
0.327856335,2023
0.330153353,2024
0.329926662,2025
0.333596095,2026
0.334699033,2027
0.337126849,2028
0.340043257,2029
0.342969774,2030
0.349420034,2031
0.351319487,2032
0.356572169,2033
0.359890734,2034
0.362796116,2035
0.364987439,2036
0.368471551,2037
0.370975207,2038
0.374527062,2039
0.376630163,2040
0.38088196,2041
0.383141779,2042
0.386137362,2043
0.389721747,2044
0.396250065,2045
0.399416577,2046
0.401591115,2047
0.405077926,2048
0.409896823,2049
0.411183459,2050
0.417142644,2051
0.419464752,2052
0.422682665,2053
0.425880166,2054
0.42894983,2055
0.431787582,2056
0.437392935,2057
0.439403867,2058
0.441835938,2059
0.444622792,2060
0.451320657,2061
0.463929902,2062
0.465909739,2063
0.470085447,2064
0.473139302,2065
0.476406515,2066
0.480960572,2067
0.482570607,2068
0.488977383,2069
0.490469509,2070
0.492143199,2071
0.494104871,2072
0.496992143,2073
0.501567232,2074
0.507623455,2075
0.51108398,2076
0.511421241,2077
0.517284633,2078
0.5247535,2079
0.525119137,2080
0.528846567,2081
0.530897111,2082
0.533041022,2083
0.535735418,2084
0.541040728,2085
0.542835554,2086
0.547798132,2087
0.551456726,2088
0.553203287,2089
0.557236112,2090
0.55880308,2091
0.55950791,2092
0.562155516,2093
0.56449715,2094
0.567249082,2095
0.569061076,2096
0.576153335,2097
0.578817017,2098
0.587753343,2099
0.589365424,2100
0.594925764,2101
0.599114538,2102
0.601011371,2103
0.602965596,2104
0.604159574,2105
0.604791271,2106
0.607641761,2107
0.612386794,2108
0.614411675,2109
0.617778965,2110
0.618224579,2111
0.621049694,2112
0.621431534,2113
0.623635497,2114
0.624717837,2115
0.626290154,2116
0.629200124,2117
0.630463032,2118
0.630949183,2119
0.633520935,2120
0.634744565,2121
0.634115516,2122
0.634037414,2123
0.635516055,2124
0.634605871,2125
0.635979887,2126
0.637476791,2127
0.637668988,2128
0.640045261,2129
0.642547382,2130
0.643866034,2131
0.648282985,2132
0.648765627,2133
0.649817023,2134
0.650713862,2135
0.65191747,2136
0.651826753,2137
0.652924179,2138
0.654532591,2139
0.656108529,2140
0.656243747,2141
0.657919168,2142
0.658540678,2143
0.660103089,2144
0.660492123,2145
0.661386796,2146
0.660972454,2147
0.66171521,2148
0.661898684,2149
0.662914296,2150
0.663894141,2151
0.665785698,2152
0.668720672,2153
0.667714111,2154
0.668543491,2155
0.669199237,2156
0.669205174,2157
0.669671603,2158
0.670659315,2159
0.670925218,2160
0.671790399,2161
0.670662447,2162
0.667237383,2163
0.667668359,2164
0.668457953,2165
0.668953815,2166
0.669567464,2167
0.670863958,2168
0.672878848,2169
0.674273789,2170
0.675335307,2171
0.675621694,2172
0.676504151,2173
0.676148101,2174
0.676706553,2175
0.677646048,2176
0.677157311,2177
0.677692602,2178
0.677274727,2179
0.678306703,2180
0.678460128,2181
0.679213306,2182
0.67891308,2183
0.679495007,2184
0.67915477,2185
0.678627763,2186
0.679603626,2187
0.679348878,2188
0.679779429,2189
0.679917009,2190
0.679564433,2191
0.678838718,2192
0.678677575,2193
0.67857956,2194
0.679487735,2195
0.67948355,2196
0.681676275,2197
0.682038332,2198
0.681962585,2199
0.681834093,2200
0.680924841,2201
0.680653044,2202
0.680660345,2203
0.682143052,2204
0.682061449,2205
0.6816803,2206
0.683076633,2207
0.683635939,2208
0.683544982,2209
0.683694971,2210
0.683101649,2211
0.68267258,2212
0.683002719,2213
0.68294423,2214
0.684244988,2215
0.684876277,2216
0.684390869,2217
0.684942148,2218
0.684925455,2219
0.685244202,2220
0.684267509,2221
0.684791189,2222
0.684788489,2223
0.684338028,2224
0.684289299,2225
0.685316802,2226
0.685443725,2227
0.686066184,2228
0.686602402,2229
0.686239525,2230
0.68600599,2231
0.685842872,2232
0.686321521,2233
0.686599751,2234
0.685066614,2235
0.685462225,2236
0.685671368,2237
0.685498649,2238
0.685553459,2239
0.68534495,2240
0.686073704,2241
0.68582275,2242
0.686281683,2243
0.686863006,2244
0.686819825,2245
0.68701579,2246
0.686454287,2247
0.686010186,2248
0.68767605,2249
0.688109198,2250
0.688455824,2251
0.688764522,2252
0.689032249,2253
0.68956136,2254
0.691079475,2255
0.691335681,2256
0.69139469,2257
0.691588199,2258
0.69200546,2259
0.69197007,2260
0.691714059,2261
0.692422844,2262
0.693000883,2263
0.693804084,2264
0.6939645,2265
0.694346691,2266
0.694336513,2267
0.695116826,2268
0.695487818,2269
0.69502389,2270
0.6958112,2271
0.696616378,2272
0.698328461,2273
0.698865546,2274
0.699835985,2275
0.699987571,2276
0.70129456,2277
0.703541277,2278
0.704759064,2279
0.70520984,2280
0.705796452,2281
0.706644231,2282
0.707542272,2283
0.707952159,2284
0.709956839,2285
0.7102259,2286
0.710840568,2287
0.711946386,2288
0.711669197,2289
0.711557748,2290
0.712343707,2291
0.712599812,2292
0.713990395,2293
0.714810156,2294
0.714863158,2295
0.715482452,2296
0.709912146,2297
0.709920131,2298
0.711256958,2299
0.712179808,2300
0.711987578,2301
0.713350781,2302
0.714828525,2303
0.717870574,2304
0.719514882,2305
0.719508142,2306
0.718272316,2307
0.716904004,2308
0.717362891,2309
0.719312428,2310
0.719271309,2311
0.72027673,2312
0.722063263,2313
0.723446154,2314
0.725406522,2315
0.72798232,2316
0.728904792,2317
0.72984987,2318
0.731062002,2319
0.732404035,2320
0.734356713,2321
0.736623337,2322
0.740007167,2323
0.7414788,2324
0.742768246,2325
0.743436991,2326
0.743248875,2327
0.743696329,2328
0.742328343,2329
0.743844208,2330
0.745542602,2331
0.7455671,2332
0.746803848,2333
0.747506346,2334
0.748977349,2335
0.75206492,2336
0.754259283,2337
0.754912228,2338
0.756305337,2339
0.75679042,2340
0.75740699,2341
0.758481454,2342
0.759528547,2343
0.760149879,2344
0.759015975,2345
0.759169337,2346
0.760246895,2347
0.760242013,2348
0.760899329,2349
0.761597482,2350
0.760542497,2351
0.761303839,2352
0.761188835,2353
0.762403394,2354
0.762404018,2355
0.763672643,2356
0.764299659,2357
0.764402244,2358
0.765575846,2359
0.765931069,2360
0.766348084,2361
0.767365473,2362
0.767146535,2363
0.766499586,2364
0.766631925,2365
0.766610259,2366
0.765905436,2367
0.766305315,2368
0.764254933,2369
0.762889242,2370
0.762404289,2371
0.763253624,2372
0.76209419,2373
0.761462995,2374
0.761415195,2375
0.760454719,2376
0.762646464,2377
0.760803572,2378
0.760857097,2379
0.761590772,2380
0.760018994,2381
0.755997046,2382
0.751297808,2383
0.750911895,2384
0.752105652,2385
0.750690075,2386
0.751969419,2387
0.751372097,2388
0.752585755,2389
0.753651349,2390
0.753383656,2391
0.75352801,2392
0.755895721,2393
0.756118174,2394
0.755209988,2395
0.757042338,2396
0.75817596,2397
0.768651517,2398
0.769775912,2399
0.76875464,2400
0.768186791,2401
0.769166188,2402
0.768490107,2403
0.768068818,2404
0.766419435,2405
0.765929815,2406
0.767304167,2407
0.769565826,2408
0.77091012,2409
0.766729382,2410
0.766235331,2411
0.767371176,2412
0.767345937,2413
0.766700165,2414
0.766916721,2415
0.765520768,2416
0.763893998,2417
0.765642096,2418
0.766862808,2419
0.76572079,2420
0.767039269,2421
0.774202661,2422
0.77604717,2423
0.77375633,2424
0.773433676,2425
0.773239617,2426
0.772952182,2427
0.775417176,2428
0.775628392,2429
0.775442674,2430
0.775920878,2431
0.776211819,2432
0.775616449,2433
0.775795572,2434
0.776818982,2435
0.777048564,2436
0.774486218,2437
0.773604149,2438
0.774403184,2439
0.776046051,2440
0.775859711,2441
0.776803933,2442
0.776534913,2443
0.77679274,2444
0.77770259,2445
0.77837618,2446
0.778454277,2447
0.778970817,2448
0.782694517,2449
0.782688818,2450
0.785043974,2451
0.785432255,2452
0.786023201,2453
0.788333867,2454
0.789035041,2455
0.789577491,2456
0.789603104,2457
0.79309116,2458
0.795306994,2459
0.799834039,2460
0.800909317,2461
0.807443223,2462
0.809891019,2463
0.818594995,2464
0.820037945,2465
0.829047645,2466
0.831339491,2467
0.845383969,2468
0.848480377,2469
0.855080272,2470
0.860420885,2471
0.863976343,2472
0.865047145,2473
0.871991405,2474
0.873188128,2475
0.875677093,2476
0.877806178,2477
0.878773706,2478
0.881902219,2479
0.883311512,2480
0.885073306,2481
0.886663255,2482
0.897420651,2483
0.907346171,2484
0.908729936,2485
0.909591272,2486
0.914082525,2487
0.91494846,2488
0.917350354,2489
0.924475874,2490
0.925997151,2491
0.932192574,2492
0.933569019,2493
0.935159946,2494
0.936498185,2495
0.937803508,2496
0.940435379,2497
0.941354813,2498
0.941567152,2499
0.942110285,2500
0.943824644,2501
0.947077978,2502
0.947734768,2503
0.947903565,2504
0.948274666,2505
0.950261851,2506
0.950964527,2507
0.95089989,2508
0.951995441,2509
0.953115386,2510
0.95952885,2511
0.959506923,2512
0.960218522,2513
0.960458168,2514
0.96177968,2515
0.962898821,2516
0.962576364,2517
0.962794868,2518
0.963762227,2519
0.964301572,2520
0.964430458,2521
0.964263312,2522
0.964120427,2523
0.964200484,2524
0.964577784,2525
0.964492289,2526
0.964429097,2527
0.963789803,2528
0.963054288,2529
0.962459549,2530
0.9636689,2531
0.964304543,2532
0.960181437,2533
0.957755147,2534
0.956906088,2535
0.955602597,2536
0.955371749,2537
0.946140994,2538
0.946324978,2539
0.946465549,2540
0.945765303,2541
0.945331171,2542
0.945176795,2543
0.944625513,2544
0.944439013,2545
0.943759825,2546
0.944022026,2547
0.94363032,2548
0.943522676,2549
0.942676914,2550
0.942673874,2551
0.943240232,2552
0.942920681,2553
0.942872305,2554
0.942645295,2555
0.942170652,2556
0.942162479,2557
0.941641138,2558
0.941226937,2559
0.941039128,2560
0.940563511,2561
0.940431384,2562
0.939406531,2563
0.938352475,2564
0.937201269,2565
0.9370296,2566
0.935419723,2567
0.934729156,2568
0.930001891,2569
0.928939855,2570
0.927793916,2571
0.926426541,2572
0.925189642,2573
0.92015619,2574
0.919026254,2575
0.917173976,2576
0.915817231,2577
0.91545277,2578
0.913014355,2579
0.912190119,2580
0.911480571,2581
0.909988188,2582
0.909270698,2583
0.907401415,2584
0.906014246,2585
0.904284822,2586
0.903945115,2587
0.900177114,2588
0.898565525,2589
0.897134867,2590
0.890097053,2591
0.887578932,2592
0.880315837,2593
0.87820167,2594
0.87551848,2595
0.871827598,2596
0.869593532,2597
0.867522216,2598
0.866080193,2599
0.864689724,2600
0.863551342,2601
0.862104456,2602
0.859268949,2603
0.856719767,2604
0.855751351,2605
0.854787206,2606
0.854189454,2607
0.852027673,2608
0.8516215,2609
0.847877582,2610
0.845620058,2611
0.843552504,2612
0.842118835,2613
0.839908551,2614
0.837903504,2615
0.834024579,2616
0.831749059,2617
0.830059072,2618
0.828139971,2619
0.825550808,2620
0.823568584,2621
0.820465787,2622
0.819686117,2623
0.817572569,2624
0.813930107,2625
0.812489766,2626
0.811113206,2627
0.811619036,2628
0.811090879,2629
0.810031889,2630
0.809265927,2631
0.809594049,2632
0.807437429,2633
0.809925914,2634
0.809888206,2635
0.810082206,2636
0.811183342,2637
0.810437282,2638
0.817327897,2639
0.814952449,2640
0.814325119,2641
0.812669238,2642
0.812429847,2643
0.81083468,2644
0.809502505,2645
0.807341352,2646
0.805867658,2647
0.805487125,2648
0.803421497,2649
0.802526635,2650
0.798837206,2651
0.798018171,2652
0.796840683,2653
0.795670127,2654
0.793990297,2655
0.792216185,2656
0.791395293,2657
0.788734665,2658
0.789039776,2659
0.788503509,2660
0.787052296,2661
0.786143303,2662
0.785339169,2663
0.785376121,2664
0.786313197,2665
0.777667648,2666
0.776540271,2667
0.776737582,2668
0.77602454,2669
0.778016725,2670
0.777481774,2671
0.775896753,2672
0.772410332,2673
0.771198465,2674
0.772889012,2675
0.771141919,2676
0.772546462,2677
0.768493232,2678
0.766676231,2679
0.766604071,2680
0.766104469,2681
0.765310374,2682
0.765139629,2683
0.762828573,2684
0.76188569,2685
0.761042381,2686
0.759052396,2687
0.758368614,2688
0.75816483,2689
0.755677011,2690
0.754133714,2691
0.754075469,2692
0.752931981,2693
0.743730052,2694
0.741649925,2695
0.741017624,2696
0.740869232,2697
0.738202953,2698
0.735954484,2699
0.73071707,2700
0.729806053,2701
0.728379329,2702
0.726599923,2703
0.725946723,2704
0.727381713,2705
0.727558756,2706
0.727263632,2707
0.726020799,2708
0.724240883,2709
0.7232264,2710
0.724283653,2711
0.722715195,2712
0.721700987,2713
0.719850731,2714
0.718693373,2715
0.718009315,2716
0.716169482,2717
0.714631425,2718
0.714239593,2719
0.713097123,2720
0.712162683,2721
0.710533639,2722
0.710026494,2723
0.708862092,2724
0.70747573,2725
0.705107088,2726
0.702956345,2727
0.701469718,2728
0.699449118,2729
0.69737225,2730
0.694772431,2731
0.691716679,2732
0.693194807,2733
0.692346665,2734
0.690685196,2735
0.69026062,2736
0.689263745,2737
0.685640878,2738
0.684234611,2739
0.680834113,2740
0.678426215,2741
0.67740907,2742
0.676582888,2743
0.675369527,2744
0.673543477,2745
0.669511909,2746
0.669143638,2747
0.667079588,2748
0.665175513,2749
0.664983103,2750
0.661232972,2751
0.65946876,2752
0.657056724,2753
0.65622914,2754
0.65510017,2755
0.651475875,2756
0.652405916,2757
0.650226633,2758
0.64937017,2759
0.647207767,2760
0.641985473,2761
0.639275014,2762
0.638017984,2763
0.635914377,2764
0.63239275,2765
0.628109476,2766
0.626041457,2767
0.624189204,2768
0.623341349,2769
0.621342126,2770
0.616742981,2771
0.615601497,2772
0.614188318,2773
0.613388665,2774
0.612288613,2775
0.608357931,2776
0.609283588,2777
0.604777916,2778
0.604025537,2779
0.602705295,2780
0.602368544,2781
0.602405908,2782
0.601872955,2783
0.598805963,2784
0.598745237,2785
0.598124335,2786
0.597138703,2787
0.598659159,2788
0.59906357,2789
0.597084501,2790
0.59640234,2791
0.594905606,2792
0.595386859,2793
0.594942117,2794
0.594458424,2795
0.593694922,2796
0.592943399,2797
0.591375585,2798
0.591262981,2799
0.592408086,2800
0.595966204,2801
0.596267743,2802
0.596134367,2803
0.59614522,2804
0.597277927,2805
0.59532299,2806
0.594770007,2807
0.594586984,2808
0.594568242,2809
0.598955737,2810
0.599504823,2811
0.596535419,2812
0.595860388,2813
0.598260984,2814
0.599535727,2815
0.605951654,2816
0.605455265,2817
0.606706167,2818
0.607949632,2819
0.6086038,2820
0.608825841,2821
0.6074425,2822
0.608280013,2823
0.613003808,2824
0.613586396,2825
0.613596289,2826
0.615507493,2827
0.616498963,2828
0.616712418,2829
0.61740063,2830
0.616235802,2831
0.617246218,2832
0.619322139,2833
0.617428521,2834
0.617484489,2835
0.616910904,2836
0.618089139,2837
0.617874812,2838
0.619242771,2839
0.619796634,2840
0.62021285,2841
0.623514565,2842
0.624928589,2843
0.623512977,2844
0.625543168,2845
0.625306002,2846
0.628344384,2847
0.628175575,2848
0.629704982,2849
0.63125931,2850
0.631374943,2851
0.63306746,2852
0.63559,2853
0.637236554,2854
0.637249529,2855
0.637962605,2856
0.6404233,2857
0.640769119,2858
0.642465632,2859
0.643176972,2860
0.643566642,2861
0.646904998,2862
0.64892637,2863
0.649933102,2864
0.650665168,2865
0.65183089,2866
0.652618327,2867
0.656634441,2868
0.658638298,2869
0.66038388,2870
0.661570669,2871
0.667017185,2872
0.669898521,2873
0.670402452,2874
0.672691861,2875
0.67321266,2876
0.680569488,2877
0.682513736,2878
0.686789796,2879
0.690666346,2880
0.693084709,2881
0.694527406,2882
0.696353547,2883
0.697224765,2884
0.69736923,2885
0.700109805,2886
0.701645476,2887
0.705176888,2888
0.70562728,2889
0.70666086,2890
0.707710426,2891
0.709532444,2892
0.715811203,2893
0.718310498,2894
0.721691396,2895
0.723056185,2896
0.725233085,2897
0.727471136,2898
0.73081572,2899
0.733624677,2900
0.733644874,2901
0.737548622,2902
0.737998904,2903
0.738910442,2904
0.742476017,2905
0.742450676,2906
0.74466923,2907
0.746577929,2908
0.747674197,2909
0.749334604,2910
0.749561834,2911
0.749771294,2912
0.75139021,2913
0.752933093,2914
0.752554155,2915
0.753800326,2916
0.755852048,2917
0.756745937,2918
0.756398395,2919
0.75611461,2920
0.758037868,2921
0.757478303,2922
0.759905411,2923
0.761708437,2924
0.76012722,2925
0.762600188,2926
0.764805386,2927
0.765464745,2928
0.767886766,2929
0.769800602,2930
0.771159938,2931
0.773555744,2932
0.775759115,2933
0.784747399,2934
0.786740141,2935
0.78697066,2936
0.788630627,2937
0.789668772,2938
0.792268272,2939
0.791405921,2940
0.796132285,2941
0.797956352,2942
0.798308037,2943
0.800657545,2944
0.804432633,2945
0.806823571,2946
0.809595371,2947
0.811066471,2948
0.813350751,2949
0.813559689,2950
0.814684224,2951
0.817373896,2952
0.817747773,2953
0.820591732,2954
0.82177603,2955
0.823074333,2956
0.827059134,2957
0.82683771,2958
0.827521457,2959
0.830391607,2960
0.831589744,2961
0.834755706,2962
0.835130636,2963
0.837790034,2964
0.838920316,2965
0.84023138,2966
0.841807173,2967
0.84332682,2968
0.844078426,2969
0.846248057,2970
0.847319054,2971
0.848701193,2972
0.850210326,2973
0.850161769,2974
0.851347173,2975
0.853104798,2976
0.852671566,2977
0.85390396,2978
0.854620687,2979
0.857232392,2980
0.857070624,2981
0.857927,2982
0.859651331,2983
0.860536352,2984
0.860079572,2985
0.861942648,2986
0.863924714,2987
0.86587557,2988
0.867594403,2989
0.869032849,2990
0.870365474,2991
0.871423587,2992
0.874225739,2993
0.874334117,2994
0.876130666,2995
0.87743814,2996
0.878647882,2997
0.879289092,2998
0.879149157,2999
0.880542027,3000
0.881847264,3001
0.882348878,3002
0.881848717,3003
0.883768673,3004
0.884043311,3005
0.884219998,3006
0.88460083,3007
0.886466251,3008
0.886352099,3009
0.887466243,3010
0.888079533,3011
0.887041335,3012
0.887655789,3013
0.887126821,3014
0.887919533,3015
0.888671483,3016
0.889026362,3017
0.889698719,3018
0.89001822,3019
0.890591314,3020
0.89238215,3021
0.891238934,3022
0.891254375,3023
0.892380425,3024
0.892390791,3025
0.894759914,3026
0.895489085,3027
0.892916841,3028
0.892749235,3029
0.891979382,3030
0.891476067,3031
0.891356754,3032
0.890968935,3033
0.890111205,3034
0.886404908,3035
0.885190257,3036
0.884022057,3037
0.882424933,3038
0.881249557,3039
0.880752893,3040
0.879560642,3041
0.876405958,3042
0.87354756,3043
0.870973911,3044
0.870337719,3045
0.86969739,3046
0.86729878,3047
0.858405906,3048
0.856634431,3049
0.855578151,3050
0.853971054,3051
0.852721538,3052
0.852215485,3053
0.852253874,3054
0.850415865,3055
0.848678393,3056
0.849290389,3057
0.845619559,3058
0.845755544,3059
0.844890791,3060
0.843458606,3061
0.841452721,3062
0.840792248,3063
0.840083442,3064
0.825952972,3065
0.825351419,3066
0.824158422,3067
0.82213343,3068
0.818651529,3069
0.816093492,3070
0.814110913,3071
0.813850615,3072
0.813332123,3073
0.809309485,3074
0.809882553,3075
0.805590039,3076
0.806183928,3077
0.803908883,3078
0.802554919,3079
0.801506253,3080
0.79929845,3081
0.795522688,3082
0.794309275,3083
0.791038302,3084
0.787130526,3085
0.786850574,3086
0.781376431,3087
0.778078001,3088
0.775418948,3089
0.772522812,3090
0.769154153,3091
0.75372374,3092
0.752694796,3093
0.749018455,3094
0.74653688,3095
0.741330081,3096
0.733425678,3097
0.730366698,3098
0.723753249,3099
0.722277868,3100
0.71866322,3101
0.71686296,3102
0.715185961,3103
0.711934777,3104
0.710420949,3105
0.708044075,3106
0.707459929,3107
0.705706684,3108
0.702493482,3109
0.70004894,3110
0.697950154,3111
0.696606383,3112
0.689872092,3113
0.68756132,3114
0.685104822,3115
0.683554716,3116
0.684359642,3117
0.68283121,3118
0.682267476,3119
0.679625269,3120
0.673559847,3121
0.671690673,3122
0.670748205,3123
0.670914441,3124
0.668211745,3125
0.668746394,3126
0.665922395,3127
0.666584812,3128
0.664395674,3129
0.662459831,3130
0.657378182,3131
0.657525177,3132
0.656394428,3133
0.655832098,3134
0.655122654,3135
0.654762425,3136
0.651629413,3137
0.652300001,3138
0.651159402,3139
0.65195771,3140
0.650412117,3141
0.647585361,3142
0.648276199,3143
0.648416458,3144
0.64972511,3145
0.650129303,3146
0.651424648,3147
0.649931053,3148
0.650511537,3149
0.651953107,3150
0.651315737,3151
0.652268683,3152
0.651828913,3153
0.65152545,3154
0.64727984,3155
0.646924705,3156
0.639279668,3157
0.63177508,3158
0.632939377,3159
0.631965658,3160
0.631019045,3161
0.630041638,3162
0.630465906,3163
0.629214019,3164
0.629377629,3165
0.632585934,3166
0.632755868,3167
0.631981734,3168
0.63140386,3169
0.632071137,3170
0.624254528,3171
0.621210443,3172
0.616162462,3173
0.615403448,3174
0.614494284,3175
0.613040861,3176
0.61282473,3177
0.611266183,3178
0.610407147,3179
0.612307822,3180
0.610042853,3181
0.609910582,3182
0.606880638,3183
0.607914332,3184
0.608153962,3185
0.610862292,3186
0.609710911,3187
0.610535224,3188
0.604213778,3189
0.603096921,3190
0.601740495,3191
0.601909518,3192
0.6064327,3193
0.605747221,3194
0.602146478,3195
0.60282611,3196
0.602140257,3197
0.60099521,3198
0.604107393,3199
0.604035959,3200
0.606091345,3201
0.602423826,3202
0.604385684,3203
0.600995688,3204
0.596598333,3205
0.596738818,3206
0.593911261,3207
0.593089306,3208
0.587796541,3209
0.586575062,3210
0.586969845,3211
0.585536574,3212
0.581854141,3213
0.582867404,3214
0.577589427,3215
0.574498871,3216
0.568763894,3217
0.567855372,3218
0.567191238,3219
0.56534033,3220
0.563097579,3221
0.562308527,3222
0.557788743,3223
0.555734408,3224
0.549689833,3225
0.549020676,3226
0.547204039,3227
0.543434185,3228
0.541973809,3229
0.539239589,3230
0.537954997,3231
0.537912756,3232
0.536493577,3233
0.53511486,3234
0.533115315,3235
0.526163124,3236
